LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/03/15
Time	09:48:46.6240000724792480469
***End_of_Header***	
	
Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	
Time	09:48:46.6240000724792480469	09:48:46.645999908447265625	09:48:46.66699981689453125	09:48:46.6869997978210449219	09:48:46.7039999961853027344	09:48:46.7210001945495605469	09:48:46.7379999160766601563	09:48:46.7550001144409179688	09:48:46.6869997978210449219	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
	0.000000	-33.130948	-10.093987	89.893045	4.899514E-6	3.441744E-6	4.465734E-5	3.836894E-5	-0.044055
	0.557000	-26.362998	-10.108532	89.873095	4.940115E-6	3.630841E-6	4.438591E-5	3.813569E-5	-0.064005
	1.557000	-39.888165	-10.148262	89.871590	4.818307E-6	2.864991E-6	4.459702E-5	3.834950E-5	-0.065510
	2.557000	-49.989103	-10.174735	89.843871	5.285246E-6	3.593022E-6	4.491870E-5	3.841753E-5	-0.093229
	3.557000	-59.354744	-10.214466	89.779611	4.848758E-6	3.035180E-6	4.427533E-5	3.821344E-5	-0.157489
	4.557000	-82.406566	-10.244321	89.758996	5.051775E-6	2.562434E-6	4.411449E-5	3.811625E-5	-0.178104
	5.557000	-88.170863	-10.271559	89.717626	4.858911E-6	3.205369E-6	4.488855E-5	3.845641E-5	-0.219474
	6.557000	-103.150522	-10.309545	89.710102	4.381822E-6	2.581343E-6	4.423512E-5	3.837866E-5	-0.226998
	7.557000	-114.421494	-10.352133	89.694387	4.249865E-6	2.760986E-6	4.470760E-5	3.788300E-5	-0.242713
	8.557000	-133.796832	-10.384712	89.678567	4.280313E-6	2.798807E-6	4.477797E-5	3.781497E-5	-0.258533
