LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/03/15
Time	09:57:11.2579998970031738281
***End_of_Header***	

Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	
Time	09:57:11.2579998970031738281	09:57:11.2800002098083496094	09:57:11.298999786376953125	09:57:11.3159999847412109375	09:57:11.33300018310546875	09:57:11.3499999046325683594	09:57:11.3670001029968261719	09:57:11.3839998245239257812	09:57:11.3159999847412109375	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
0.000000	0.639031	-7.870405	90.406037	1.185018E-7	1.797988E-7	5.995776E-5	4.219812E-5	-0.091063
0.923000	-1.663467	-7.877825	90.393542	5.854354E-7	2.459839E-7	5.993766E-5	4.234390E-5	-0.103558
1.923000	-5.774689	-7.951247	90.382552	5.651333E-7	3.405310E-7	5.963607E-5	4.243137E-5	-0.114548
2.923000	-2.522208	-7.990333	90.348427	8.595061E-7	1.136153E-7	6.002813E-5	4.207177E-5	-0.148673
3.923000	-2.785197	-8.041402	90.342407	6.057393E-7	-2.456712E-7	6.019903E-5	4.218840E-5	-0.154693
4.923000	-4.293361	-8.101500	90.332992	9.914650E-7	-7.940526E-7	5.966623E-5	4.249940E-5	-0.164108
5.923000	-0.192874	-8.160002	90.330542	1.224933E-6	-1.605759E-7	6.031967E-5	4.247024E-5	-0.166558
6.923000	-1.862051	-8.203731	90.332292	1.235083E-6	-3.969485E-7	6.036994E-5	4.247024E-5	-0.164808
7.923000	-10.921766	-8.232660	90.331942	1.143727E-6	-2.551247E-7	5.979691E-5	4.208149E-5	-0.165158
8.923000	0.810779	-8.307626	90.663215	1.062519E-6	6.809075E-7	6.031967E-5	4.204262E-5	0.166115
9.923000	-3.847889	-8.356869	90.552651	9.914646E-7	9.610730E-9	5.973660E-5	4.225643E-5	0.055551
10.923000	-24.221513	-8.390669	90.521116	8.595065E-7	3.027128E-7	6.002813E-5	4.221756E-5	0.024016
11.923000	-21.092477	-8.436330	90.403237	7.072468E-7	-1.794864E-7	5.950538E-5	4.191627E-5	-0.093863
12.923000	-35.583727	-8.496764	90.398162	5.245304E-7	8.525070E-8	5.910326E-5	4.169274E-5	-0.098938
13.923000	-39.195805	-8.548637	90.341252	6.767936E-7	-8.696898E-7	5.945511E-5	4.131371E-5	-0.155848
14.923000	-54.846355	-8.590125	90.315247	5.448318E-7	-1.875338E-8	5.960591E-5	4.121652E-5	-0.181853
15.923000	-58.946842	-8.643059	90.333412	1.275687E-6	-6.049554E-7	5.900273E-5	4.198431E-5	-0.163688
16.923000	-71.951397	-8.694758	90.336142	8.290511E-7	-2.820849E-8	5.980697E-5	4.192599E-5	-0.160958
17.923000	-77.162880	-8.717179	90.305482	7.789914E-8	-4.631322E-7	5.982707E-5	4.157612E-5	-0.191618
18.923000	-92.995912	-8.793124	90.232368	3.418182E-7	-6.522298E-7	5.951543E-5	4.124568E-5	-0.264732
19.923000	-99.227150	-8.835806	90.184033	-2.063190E-7	-5.198617E-7	5.957575E-5	4.152752E-5	-0.313067
20.923000	-109.805762	-8.885050	90.142418	3.012167E-7	-5.293172E-7	5.937469E-5	4.156640E-5	-0.354682
21.923000	-116.267786	-8.962873	90.035109	7.579992E-7	-5.009518E-7	5.940485E-5	4.169274E-5	-0.461991
22.923000	-131.564106	-8.986475	90.132373	-2.063173E-7	-7.089594E-7	5.945511E-5	4.228559E-5	-0.364727
23.923000	-139.190797	-9.052236	90.036754	3.722714E-7	-2.551260E-7	5.958580E-5	4.173162E-5	-0.460346
24.923000	-140.425237	-9.089216	90.013934	9.407112E-7	-5.104072E-7	6.064137E-5	4.260631E-5	-0.483166
25.923000	-157.127745	-9.156480	89.939035	9.102571E-7	-7.751432E-7	5.967628E-5	4.217868E-5	-0.558065
26.923000	-173.068120	-9.189085	89.940470	8.805044E-8	-9.547851E-7	6.005829E-5	4.213981E-5	-0.556630
27.923000	-182.922170	-9.256389	89.941485	4.737770E-7	-6.995045E-7	5.963607E-5	4.219812E-5	-0.555615
28.923000	-187.097797	-9.294872	89.870820	4.737791E-7	-7.373239E-7	5.978686E-5	4.198431E-5	-0.626280
29.923000	-202.420952	-9.353521	89.871660	1.997072E-7	2.365291E-7	6.026941E-5	4.203290E-5	-0.625440
30.923000	-203.870077	-9.407662	89.938440	3.519698E-7	-9.453305E-7	6.006835E-5	4.220784E-5	-0.558660
31.923000	-220.760434	-9.433277	89.850800	1.275686E-6	-6.522298E-7	5.974665E-5	4.266462E-5	-0.646300
32.923000	-231.682543	-9.494395	89.710592	2.403101E-7	-4.064039E-7	6.028951E-5	4.246053E-5	-0.786508
33.923000	-240.468534	-9.542982	89.689417	9.407114E-7	-5.387713E-7	6.076200E-5	4.249940E-5	-0.807683
34.923000	-244.053777	-9.597431	89.706497	8.493527E-7	-4.820425E-7	6.063131E-5	4.284928E-5	-0.790603
35.923000	-248.932498	-9.654095	89.677587	2.301610E-7	-6.616841E-7	6.037999E-5	4.233418E-5	-0.819513
36.923000	-264.856772	-9.691611	89.648922	9.407118E-7	-1.068244E-6	6.015882E-5	4.236334E-5	-0.848178
37.923000	-276.777167	-9.747282	89.588162	8.189031E-7	-5.009522E-7	5.999798E-5	4.202318E-5	-0.908938
38.923000	-286.620483	-9.794674	89.668627	4.940778E-7	-7.184130E-7	5.987734E-5	4.204262E-5	-0.828473
39.923000	-301.052695	-9.858476	89.480293	-3.305862E-9	-1.389708E-6	6.024930E-5	4.240221E-5	-1.016807
40.923000	-309.044351	-9.908592	89.452643	-1.048124E-7	-9.547839E-7	5.972654E-5	4.214953E-5	-1.044457
41.923000	-318.308017	-9.949382	89.465313	2.098597E-7	-4.536773E-7	6.000803E-5	4.158584E-5	-1.031787
42.923000	-322.859343	-9.998505	89.453168	3.418189E-7	-3.780399E-7	5.968633E-5	4.156640E-5	-1.043932
43.923000	-335.477465	-10.050633	89.320659	-2.469247E-7	-4.631338E-7	5.970644E-5	4.201346E-5	-1.176441
44.923000	-349.635953	-10.105526	89.308865	3.925746E-7	-7.373229E-7	6.035988E-5	4.182881E-5	-1.188235
45.923000	-357.477330	-10.142023	89.275405	2.200098E-7	-6.995047E-7	5.979691E-5	4.195515E-5	-1.221695
46.923000	-361.577817	-10.187120	89.223640	5.854324E-7	-3.307651E-7	6.060116E-5	4.195515E-5	-1.273460
47.923000	-377.410850	-10.235532	89.210095	2.098593E-7	-4.442223E-7	5.995776E-5	4.148865E-5	-1.287005
48.923000	-379.675779	-10.307049	89.274705	6.361888E-7	-1.889408E-7	6.080222E-5	4.158584E-5	-1.222395
49.923000	-400.382166	-10.354347	89.128686	4.839284E-7	-3.969481E-7	6.068158E-5	4.168302E-5	-1.368414
50.923000	-400.516344	-10.398224	89.102996	8.595042E-7	-4.631327E-7	6.080222E-5	4.197459E-5	-1.394104
51.923000	-408.459696	-10.440020	89.066492	3.316667E-7	-1.162792E-6	6.103344E-5	4.145949E-5	-1.430608
52.923000	-414.465515	-10.482622	89.015777	-1.454158E-7	-3.402194E-7	6.120434E-5	4.218840E-5	-1.481323
53.923000	-426.960193	-10.553227	88.951832	1.185025E-7	-7.940524E-7	6.096306E-5	4.155668E-5	-1.545268
54.923000	-441.945219	-10.612682	88.886768	3.722730E-7	-7.751428E-7	6.125460E-5	4.227587E-5	-1.610332
55.923000	-449.464568	-10.642872	88.878963	7.072448E-7	-2.362160E-7	6.090275E-5	4.172190E-5	-1.618137
56.923000	-462.114894	-10.708727	88.779459	4.940776E-7	-3.496739E-7	6.098317E-5	4.171218E-5	-1.717641
57.923000	-466.982881	-10.741748	88.776834	5.651351E-7	-5.657328E-8	6.112391E-5	4.233418E-5	-1.720266
58.923000	-478.269955	-10.794910	88.749009	1.591053E-7	-7.089585E-7	6.084243E-5	4.156640E-5	-1.748091
59.923000	-483.288221	-10.849239	88.601695	9.102596E-7	-9.264192E-7	6.083238E-5	4.222728E-5	-1.895405
60.923000	-500.028300	-10.889962	88.649715	7.376973E-7	-6.805940E-7	6.116413E-5	4.183852E-5	-1.847385
61.923000	-501.423753	-10.947082	88.542476	9.001096E-7	2.838028E-7	6.147577E-5	4.213009E-5	-1.954624
62.923000	-508.916267	-11.011636	88.503801	3.012176E-7	-9.169667E-7	6.105354E-5	4.144977E-5	-1.993299
63.923000	-521.974494	-11.061067	88.441957	8.805248E-8	-5.860457E-7	6.164667E-5	4.249940E-5	-2.055143
64.923000	-529.322095	-11.097014	88.438142	-8.451010E-8	1.230698E-7	6.190805E-5	4.208149E-5	-2.058958
65.923000	-541.387403	-11.167793	88.436952	4.744775E-8	-1.002059E-6	6.156625E-5	4.238278E-5	-2.060148
66.923000	-545.342978	-11.186618	88.407167	-3.890322E-7	-8.980550E-7	6.148582E-5	4.234390E-5	-2.089933
67.923000	-553.119949	-11.255787	88.274203	-3.788826E-7	-4.631322E-7	6.137524E-5	4.289787E-5	-2.222897
68.923000	-564.841761	-11.305742	88.168469	-1.345721E-8	-2.551249E-7	6.159641E-5	4.245081E-5	-2.328631
69.923000	-574.905130	-11.353215	88.018356	-1.860186E-7	-2.456713E-7	6.150593E-5	4.215924E-5	-2.478744
70.923000	-583.202713	-11.407034	87.977546	-5.412910E-7	-1.889417E-7	6.159641E-5	4.239249E-5	-2.519554
71.923000	-586.594740	-11.443611	87.989376	-5.209913E-7	-6.427750E-7	6.171704E-5	4.197459E-5	-2.507724
72.923000	-595.176781	-11.501697	87.893302	-1.860210E-7	-2.078507E-7	6.157630E-5	4.287843E-5	-2.603798
73.923000	-610.075934	-11.548391	87.842342	-1.149649E-7	-2.929446E-7	6.158635E-5	4.169274E-5	-2.654758
74.923000	-619.844111	-11.587813	87.816303	-2.063165E-7	-4.725867E-7	6.168688E-5	4.197459E-5	-2.680797
75.923000	-626.799911	-11.665328	87.715714	2.707631E-7	-9.453296E-7	6.131492E-5	4.166359E-5	-2.781386
76.923000	-624.760402	-11.710587	87.635809	-9.676217E-7	-9.439286E-8	6.162657E-5	4.283956E-5	-2.861291
77.923000	-643.089151	-11.757872	87.636894	3.519697E-7	-2.820762E-8	6.179747E-5	4.209121E-5	-2.860206
78.923000	-646.862244	-11.794905	87.635004	2.098619E-7	-7.562337E-7	6.222975E-5	4.233418E-5	-2.862096
79.923000	-659.448164	-11.846953	87.536935	6.869426E-7	-4.253126E-7	6.200858E-5	4.249940E-5	-2.960165
80.923000	-663.371536	-11.898760	87.461756	1.489540E-7	-4.347675E-7	6.183768E-5	4.251884E-5	-3.035344
81.923000	-666.763563	-11.942918	87.439741	-2.469207E-7	-6.049560E-7	6.184773E-5	4.308253E-5	-3.057359
82.923000	-673.037738	-11.990686	87.374852	-6.021979E-7	-6.522294E-7	6.187789E-5	4.268406E-5	-3.122248
83.923000	-684.840057	-12.049939	87.366347	-1.657163E-7	-9.642385E-7	6.185778E-5	4.301450E-5	-3.130753
84.923000	-688.543377	-12.114063	87.276083	5.760142E-8	-9.169653E-7	6.167683E-5	4.230503E-5	-3.221017
85.923000	-696.626275	-12.176295	87.214414	5.245335E-7	-5.860453E-7	6.207895E-5	4.309225E-5	-3.282686
86.923000	-699.658704	-12.197509	87.184244	-5.405759E-8	-4.347675E-7	6.188794E-5	4.244109E-5	-3.312856
87.923000	-719.543922	-12.256789	87.050895	-5.405887E-8	-3.969476E-7	6.186784E-5	4.242165E-5	-3.446205
88.923000	-714.407578	-12.310931	87.051875	-1.251150E-7	-9.264196E-7	6.229007E-5	4.238278E-5	-3.445225
89.923000	-720.075268	-12.342141	87.044140	-2.773744E-7	-6.522310E-7	6.192816E-5	4.312140E-5	-3.452960
90.923000	-723.392154	-12.405688	86.936726	-5.514434E-7	-5.955004E-7	6.154614E-5	4.271321E-5	-3.560374
91.923000	-735.248145	-12.444962	86.919192	-4.397840E-7	-5.860448E-7	6.155619E-5	4.293675E-5	-3.577908
92.923000	-738.361081	-12.505061	86.941836	-5.412908E-7	-7.373235E-7	6.141545E-5	4.281040E-5	-3.555264
93.923000	-749.728663	-12.562382	86.784513	-7.435772E-8	-1.276249E-6	6.188794E-5	4.302422E-5	-3.712587
94.923000	-745.993140	-12.604420	86.755778	-6.834014E-7	-8.035072E-7	6.207895E-5	4.320887E-5	-3.741322
95.923000	-753.335374	-12.657944	86.736249	-4.296335E-7	-1.219521E-6	6.157630E-5	4.282984E-5	-3.760851
96.923000	-767.418725	-12.698574	86.687179	-5.717425E-7	-4.064030E-7	6.179747E-5	4.267434E-5	-3.809921
97.923000	-752.133137	-12.748784	86.621170	-6.420926E-8	-2.820873E-8	6.212922E-5	4.297562E-5	-3.875930
98.923000	-763.538289	-12.813673	86.600415	-4.702364E-7	3.310765E-7	6.251123E-5	4.318943E-5	-3.896685
99.923000	-759.303623	-12.853323	86.567060	-3.788843E-7	6.809077E-7	6.242076E-5	4.315056E-5	-3.930040
100.923000	-753.893556	-12.905478	86.448342	-7.849100E-7	-5.104064E-7	6.199853E-5	4.277153E-5	-4.048758
101.923000	-743.481323	-12.949435	86.267289	-2.266192E-7	-6.900499E-7	6.233028E-5	4.280068E-5	-4.229811
102.923000	-734.641659	-12.998088	86.266939	-5.514455E-7	-7.089601E-7	6.220964E-5	4.272293E-5	-4.230161
103.923000	-711.745481	-13.063259	86.178390	-7.138559E-7	-7.089598E-7	6.229007E-5	4.306309E-5	-4.318710
104.923000	-692.869284	-13.105096	86.135445	-3.585821E-7	-2.267599E-7	6.236044E-5	4.317972E-5	-4.361655
105.923000	-656.721662	-13.143042	86.073706	-6.428010E-7	-8.886015E-7	6.185779E-5	4.278125E-5	-4.423394
106.923000	-581.769690	-13.203034	85.977597	-1.555673E-7	-8.035076E-7	6.233028E-5	4.310197E-5	-4.519503
107.923000	-488.945176	-13.260288	85.774144	-1.352653E-7	-3.023992E-7	6.249113E-5	4.325747E-5	-4.722956
108.923000	-446.426773	-13.308606	85.700575	-9.466206E-8	-7.940514E-7	6.228001E-5	4.316028E-5	-4.796525
109.923000	-414.798277	-13.350175	85.628791	-3.585809E-7	-3.118546E-7	6.293346E-5	4.345184E-5	-4.868309
110.923000	-399.775680	-13.392374	85.606811	-5.920470E-7	-7.467787E-7	6.245092E-5	4.328662E-5	-4.890289
111.923000	-388.595949	-13.455774	85.580772	-3.585802E-7	-5.671369E-7	6.240065E-5	4.365594E-5	-4.916328
112.923000	-373.052741	-13.514088	85.423799	-3.382799E-7	-7.562330E-7	6.217948E-5	4.287843E-5	-5.073301
113.923000	-372.371115	-13.548384	85.418969	-5.818958E-7	-2.740359E-7	6.287314E-5	4.305337E-5	-5.078131
114.923000	-357.386089	-13.603223	85.416029	-6.224971E-7	-5.576812E-7	6.269219E-5	4.343240E-5	-5.081071
115.923000	-357.643711	-13.665576	85.356214	-1.099581E-6	-8.129618E-7	6.284299E-5	4.299506E-5	-5.140886
116.923000	-351.337333	-13.701550	85.306865	-1.352646E-7	-1.124972E-6	6.340596E-5	4.351987E-5	-5.190235
117.923000	-346.302966	-13.770048	85.317330	1.591054E-7	-6.711394E-7	6.273240E-5	4.293675E-5	-5.179770
118.923000	-340.882165	-13.804868	85.240751	-4.390849E-8	-9.831492E-7	6.323505E-5	4.314084E-5	-5.256349
119.923000	-338.053687	-13.848221	85.252896	-5.406003E-8	-7.467777E-7	6.297367E-5	4.325747E-5	-5.244204
120.923000	-336.550891	-13.897331	85.253596	3.824224E-7	-2.645795E-7	6.345622E-5	4.408356E-5	-5.243504
121.923000	-327.475074	-13.972525	85.135822	2.504602E-7	-5.765915E-7	6.323505E-5	4.374341E-5	-5.361278
122.923000	-329.251594	-13.990344	85.128997	5.143822E-7	-5.955001E-7	6.329537E-5	4.369481E-5	-5.368103
123.923000	-326.417750	-14.069281	85.006639	-2.367724E-7	-7.940525E-7	6.289325E-5	4.382116E-5	-5.490461
124.923000	-319.247265	-14.110474	84.906365	2.504619E-7	-1.162793E-6	6.349643E-5	4.369481E-5	-5.590735
125.923000	-324.957891	-14.114298	84.957114	-3.687301E-7	-1.115518E-6	6.315463E-5	4.343240E-5	-5.539986
