LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/03/15
Time	09:08:01.4019999504089355469
***End_of_Header***	
	
Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	2024/03/15	
Time	09:08:01.4019999504089355469	09:08:01.4200000762939453125	09:08:01.4400000572204589844	09:08:01.45800018310546875	09:08:01.4759998321533203125	09:08:01.493000030517578125	09:08:01.5100002288818359375	09:08:01.5279998779296875	09:08:01.45800018310546875	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
	0.000000	-17.716552	1.634855	89.051267	0.008379	-0.001733	-0.004956	0.004225	-24.000733
	0.779000	-11.619493	1.599164	89.059912	0.008379	-0.001733	-0.004955	0.004225	-23.992088
	1.779000	-10.100595	1.595004	89.054697	0.008378	-0.001733	-0.004956	0.004225	-23.997303
	2.779000	-16.718266	1.604800	89.028762	0.008379	-0.001733	-0.004955	0.004225	-24.023238
	3.779000	-9.902011	1.602049	89.039087	0.008379	-0.001733	-0.004956	0.004225	-24.012913
	4.779000	-14.973949	1.601995	89.036812	0.008378	-0.001733	-0.004955	0.004225	-24.015188
	5.779000	-13.052516	1.623021	89.038072	0.008378	-0.001732	-0.004955	0.004225	-24.013928
	6.779000	-15.682410	1.609120	89.028167	0.008378	-0.001733	-0.004955	0.004226	-24.023833
	7.779000	-9.118410	1.604907	89.035132	0.008378	-0.001733	-0.004955	0.004216	-24.016868
	8.779000	-12.585576	1.614715	89.022707	0.008379	-0.001732	-0.004955	0.004219	-24.029293
	9.779000	-11.479947	1.594723	89.021272	0.008380	-0.001732	-0.004955	0.004221	-24.030728
	10.779000	-9.526312	1.597889	89.018087	0.008379	-0.001732	-0.004954	0.004222	-24.033913
	11.779000	-13.401380	1.604196	89.021692	0.008380	-0.001732	-0.004953	0.004222	-24.030308
	12.779000	-19.691656	1.601177	89.023022	0.008380	-0.001732	-0.004953	0.004227	-24.028978
